Name,Company,Address,Postal,City,State,Country
Meta Lebanon - Building 7,Meta,200 N County Rd & N 400 W County Rd,46052,Lebanon,Indiana,USA
Meta Lebanon - Building 10,Meta,200 N County Rd & N 400 W County Rd,46052,Lebanon,Indiana,USA
Meta Lebanon - Building 5,Meta,200 N County Rd & N 400 W County Rd,46052,Lebanon,Indiana,USA
Meta Lebanon - Building 6,Meta,200 N County Rd & N 400 W County Rd,46052,Lebanon,Indiana,USA
Meta Lebanon - Building 8,Meta,200 N County Rd & N 400 W County Rd,46052,Lebanon,Indiana,USA
Hancock County MegaSite - Building 1,Surge Development,3400 West 500 North,46055,McCordsville,Indiana,USA
GAP Indy Data Center,Global Access Point,800 Henry Street,46225,Indianapolis,Indiana,USA
Digital Crossroad DX-1,Digital Crossroad,100 Digital Crossroads Drive,46320,Hammond,Indiana,USA
Watch Communications Data Center,Watch Communications,4631 Ohara Dr,47711,Evansville,Indiana,USA
Windstream Evansville,Windstream,3701 Communications Way,47715,Evansville,Indiana,USA
Microsoft La Porte,Microsoft,300 E Boyd Blvd,46350,La Porte,Indiana,USA
ORI.NET Noblesville,"On-Ramp Indiana, Inc.",859 Conner St,46060,Noblesville,Indiana,USA
Google Fort Wayne Campus,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Indiana Data center,"Indiana Data Center, LLC.",620 Coliseum Blvd W #1298,46808,Fort Wayne,Indiana,USA
Lifeline Data Centers Fort Wayne,"Lifeline Data Centers, LLC",7601 S Anthony Blvd,46816,Fort Wayne,Indiana,USA
SafeHouse Datacenter,safehosue datacenter,9813 Dawson Creek Blvd,46825,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 3,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 11,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 2,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 6,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 9,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 4,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 12,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 7,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 10,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 5,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 8,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Google Fort Wayne - Building 1,Google,6015 Adams Center Road,46816,Fort Wayne,Indiana,USA
Amazon AWS ORD - 63050 Prairie,Amazon AWS,63050 Prairie Dr,46368,Portage,Indiana,USA
Heartland Technology Data Center,Heartland technology Data Center,1151 12th St,50648,Jesup,Iowa,USA
SFN IA-Waterloo,South Front Networks,206 W 13th St,50702,Waterloo,Iowa,USA
713 Nebraska St,FiberComm LC,713 Nebraska St,51101,Sioux City,Iowa,USA
Bluebird Quad Cities Data Center,Bluebird Network,2701 Devils Glen Rd,52722,Bettendorf,Iowa,USA
SFN IA-Davenport,South Front Networks,2814 N Clark St,52804,Davenport,Iowa,USA
Meta Davenport,Meta,Hillandale Rd & Enterprise Way,52806,Davenport,Iowa,USA
CyrusOne OCB1 - Council Bluffs,CyrusOne Data Centers,4700 Gifford Rd.,51501,Council Bluffs,Iowa,USA
Google Southlands Campus,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Council Bluffs Data Center,Google,1430 Veterans Memorial Hwy,51501,Council Bluffs,Iowa,USA
Google Southlands - Building 2,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Southlands - Building 1,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Southlands - Building 6,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Southlands - Building 3,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Southlands - Building 5,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Southlands - Building 4,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Google Southlands - Building 7,Google,10420 Bunge Ave,51503,Council Bluffs,Iowa,USA
Edged Council Bluffs Campus,Edged Energy,College Rd and E Kanesville Blvd,51503,Council Bluffs,Iowa,USA
Edged Council Bluffs - Building 1,Edged Energy,College Rd and E Kanesville Blvd,51503,Council Bluffs,Iowa,USA
Edged Council Bluffs - Building 2,Edged Energy,College Rd and E Kanesville Blvd,51503,Council Bluffs,Iowa,USA
Cologix DSM1,Cologix,666 Walnut Street,50309,Des Moines,Iowa,USA
InfoBunker,InfoBunker,3101 Ingersoll Ave,50312,Des Moines,Iowa,USA
US Signal Des Moines IA01,"US Signal Company, LLC",390 NE Alices Road,50263,Des Moines,Iowa,USA
IP Pathways Urbandale,IP Pathways,3600 109th St,50322,Urbandale,Iowa,USA
Edged Des Moines,Edged Energy,9100 SE Four Mile Dr,50021,Ankeny,Iowa,USA
LightEdge - Altoona II,LightEdge,1401 Northridge Circle NE,50009,Altoona,Iowa,USA
Consolidated Des Moines,Consolidated Communications,400 Locust Street,50309,Des Moines,Iowa,USA
LightEdge - Altoona I,LightEdge,1435 Northridge Circle NE,50009,Altoona,Iowa,USA
Tract Des Moines,Tract,NE 46th St & NE 62nd Ave,50009,Altoona,Iowa,USA
Aureon West Des Moines,Aureon Networks,1661 Westown Pkwy,50265,West Des Moines,Iowa,USA
Microsoft Project Mountain,Microsoft,8855 Grand Avenue,50266,Des Moines,Iowa,USA
Microsoft Project Alluvion,Microsoft,550 White Crane Rd,50265,Des Moines,Iowa,USA
Microsoft Project Osmium,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA
Aureon Downtown,Aureon Networks,616 10th St,50309,Des Moines,Iowa,USA
Apple Waukee Campus,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Microsoft Project Ginger East - Building 4,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA
Microsoft Project Ginger East - Building 3,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA
Microsoft Project Alluvion - Building 5,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
COPT Van Meter DC14,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC12,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC3,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Microsoft Project Ginger West,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA
COPT Van Meter DC5,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Global Reach Ames,"Global Reach Internet Productions, LLC.",2321 N Loop Dr,50010,Ames,Iowa,USA
Microsoft Project Ginger West - Building 2,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA
Microsoft Project Osmium - Building 4,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA
Microsoft Project Alluvion - Building 6,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
Microsoft Project Ginger West - Building 3,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA
Microsoft Project Mountain - Building 2,Microsoft,8855 Grand Ave,50266,West Des Moines,Iowa,USA
COPT Van Meter Campus,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Windstream Des Moines,Windstream,3540 SW 61st St,50321,Des Moines,Iowa,USA
Microsoft Project Mountain - Building 1,Microsoft,8855 Grand Ave,50266,West Des Moines,Iowa,USA
Microsoft Project Alluvion - Building 8,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
Microsoft Project Osmium - Building 3,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA
Microsoft Project Osmium - Building 5,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA
Microsoft Project Alluvion - Building 1,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
Microsoft Project Alluvion - Building 2,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
COPT Van Meter DC1,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Microsoft Project Alluvion - Building 7,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
COPT Van Meter DC2,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC8,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC15,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Microsoft Project Ginger East,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA
Microsoft Project Ginger East - Building 1,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA
Microsoft Project Ginger West - Building 4,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA
Microsoft Project Osmium - Building 2,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA
Microsoft Project Alluvion - Building 3,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
COPT Van Meter DC10,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC4,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Microsoft Project Alluvion - Building 4,Microsoft,550 White Crane Rd,50265,West Des Moines,Iowa,USA
COPT Van Meter DC11,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC13,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC9,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
COPT Van Meter DC7,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Microsoft Project Ginger West - Building 1,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA
COPT Van Meter DC6,COPT Defense Properties,"within west of Des Moines, along Raccoon River",50261,Van Meter,Iowa,USA
Microsoft Project Osmium - Building 1,Microsoft,5855 SW Kerry St,50061,Cumming,Iowa,USA
Microsoft Project Ginger West - Building 5,Microsoft,11100 Booneville Rd,50266,West Des Moines,Iowa,USA
Microsoft Project Ginger East - Building 2,Microsoft,1475 SE Maffitt Lake Ct,50265,West Des Moines,Iowa,USA
Lumen Des Moines,Lumen,4550 Carlisle Rd,50327,Pleasant Hill,Iowa,USA
Apple Waukee - Building 2,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Apple Waukee - Building 4,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Apple Waukee - Building 6,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Apple Waukee - Building 3,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Apple Waukee - Building 5,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Apple Waukee - Building 1,Apple,2995 W Hickman Rd,50263,Waukee,Iowa,USA
Meta Altoona - Building 5,Meta,500 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 3,Meta,300 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 2,Meta,200 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 1,Meta,100 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona Campus,Meta,100-2500 Share Wy NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 4,Meta,500 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 7,Meta,1100 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 8,Meta,2000 Share Wy NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 6,Meta,1100 Share Way NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 9,Meta,2500 Share Wy NW,50009,Altoona,Iowa,USA
Meta Altoona - Building 10,Meta,2500 Share Wy NW,50009,Altoona,Iowa,USA
Cologix DSM2,Cologix,1205 Technology Parkway,50613,Cedar Falls,Iowa,USA
Enseva Hiawatha Datacenter,Enseva,755 Metzger Dr,52233,Hiawatha,Iowa,USA
Ark Data Centers Marion,Ark Data Centers,5055 Rec Dr,52302,Marion,Iowa,USA
QTS Cedar Rapids I,QTS Data Centers,"Big Cedar Industrial Park, Edgewood Rd SW & 76th Ave SW",52404,Cedar Rapids,Iowa,USA
Google Cedar Rapids,Google,Edgewood Rd SW & 76th Ave SW,52404,Cedar Rapids,Iowa,USA
US Secure Hosting Center,US Secure Hosting Center (USSHC),24253 US Highway 151,52310,Monticello,Iowa,USA
ITS Data Center,Infrastructure Technology Solutions,22068 Business Hwy 151,52310,Monticello,Iowa,USA
Great Lakes Colocation Data Center,Great Lakes Colocation ,1455 Hwy 9,51347,Lake Park,Iowa,USA
Applied Digital Adair,Applied Digital Corporation,1247 Fallow Ave,50002,Adair,Iowa,USA
UV&S Data Center,UV&S,245 N. Waco,67202,Wichita,Kansas,USA
Vine Energy LLC,Unknown Company,Marshmallow Ln,66749,Iola,Kansas,USA
Euphemystic Ventures AI micro-datacenter,Euphemystic Ventures,"KU Innovation Park, 2033 Becker Dr",66047,Lawrence,Kansas,USA
DataBank MCI3 - South Lake Campus,DataBank,11200 Lakeview Ave,66219,Lenexa,Kansas,USA
IONOS Lenexa,IONOS,10950 Strang Line Rd,66215,Lenexa,Kansas,USA
Windstream Lenexa,Windstream,7945 Bond St,66214,Lenexa,Kansas,USA
Project Pilot,Beale Infrastructure,Edgerton Rd,66018,De Soto,Kansas,USA
ISG Topeka,ISG Technology,400 SE Jefferson,66607,Topeka,Kansas,USA
TierPoint Kansas City - Lenexa,TierPoint,14500 W. 15th Street,66215-2014,Lenexa,Kansas,USA
Netrality - KC2 7801 Nieman Kansas Data Center,Netrality,7801 Nieman Rd,66214,Shawnee,Kansas,USA
LightEdge - Lenexa,LightEdge,17501 W 98th St,66219,Lenexa,Kansas,USA
DataBank MCI2 - Pine Ridge,DataBank,10605 W 84th Terrace,66214,Kansas City,Kansas,USA
DataBank MCI1 - Kansas City - South Lake,DataBank,15721 College Boulevard,66219,Kansas City,Kansas,USA
DigiCo Kansas City KCM1,DigiCo Infrastructure REIT,24400 W Valley Pkwy,66061,Olathe,Kansas,USA
QTS Overland Park 1 DC1,QTS Data Centers,12851 Foster St.,66213,Overland Park,Kansas,USA
QTS New Century,QTS Data Centers,16175 John Glenn Pkwy,66031,New Century,Kansas,USA
Red Wolf DCD Properties LLC,Unknown Company,13000 Parallel Pkwy,66109,Kansas City,Kansas,USA
C1 Kansas Data Center,One C1 ,17795 W. 106th,66061,Olathe,Kansas,USA
FullControl Network Data Center,"FullControl Network, Inc",14400 College blvd,66215,Lenexa,Kansas,USA
3601 N 12th St,PowerTransitions,3601 N 12th St,66106,Kansas City,Kansas,USA
NetStandard Data Center,NetStandard Inc.,2000 Merriam Lane,66106,Kansas City,Kansas,USA
EnergyNet Data Center,EnergyNet,1820 E. 9th Street,42240,Hopkinsville,Kentucky,USA
CyrusOne CIN6 - Florence,CyrusOne Data Centers,7190-7200 Industrial Road,41042,Florence,Kentucky,USA
CBTS Florence Data Center,CBTS,987 Central Blvd.,41042,Florence,Kentucky,USA
East Kentucky Network Data Center,East Kentucky Network,101 Technology Trail,41642,Ivel,Kentucky,USA
KUSI Data Center,Kentucky Underground Storage,3830 Highbridge Rd,40390,Wilmore,Kentucky,USA
Gearheart Communications,Gearheart Communications,1003 Winchester Rd,40505,Lexington,Kentucky,USA
Windstream Lexington,Windstream,151 N Martin Luther King Blvd,40507,Lexington,Kentucky,USA
BluegrassNet Downtown Lexington,BluegrassNet,535 W 2nd St,40508,Lexington,Kentucky,USA
Lost River Data Center,BGMU Fiber,2413 Nashville Rd,42101,Bowling Green,Kentucky,USA
ATCDC,Ashland Technology Complex and Data Center,500 Diederich Blvd,41169,Russell,Kentucky,USA
Riot Platforms Paducah,"Riot Platforms, Inc.",5657 Commerce Dr,42001,Paducah,Kentucky,USA
Quad State Internet PAH1,Quad State Internet LLC,1212 Helen St,42001,Paducah,Kentucky,USA
Flexential Louisville - Downtown Data Center,Flexential,733 Barret Avenue,40204,Louisville,Kentucky,USA
Flexential Louisville - East Data Center,Flexential,2101 Nelson Miller Parkway,40223,Louisville,Kentucky,USA
Simpsonville Enterprise Data Center,Aphorio Carter,70 Kingbrook Pkwy,40067,Simpsonville,Kentucky,USA
Louisville Enterprise Data Center,Aphorio Carter,12901 Plantside Dr,40299,Louisville,Kentucky,USA
332 West Broadway,Unknown Company,332 W. Broadway,40202,Louisville,Kentucky,USA
Cogent Data Center - Louisville,"Cogent Communications, Inc.",332 W. Broadway,40202,Louisville,Kentucky,USA
BluegrassNet East Breckinridge,BluegrassNet,321 E Breckinridge St,40203,Louisville,Kentucky,USA
IgLou Data Center,"IgLou Internet Services, Inc.",3315 Gilmore Industrial Blvd,40213,Louisville,Kentucky,USA
"Windstream Louisville, KY",Windstream,929 Mason Avenue,40204,Louisville,Kentucky,USA
TeraWulf Hawesville,TeraWulf,1627 State Rte 3543,42348,Hawesville,Kentucky,USA
Lumen Louisville 2,Lumen,715 S 7th St,40203,Louisville,Kentucky,USA
PowerHouse Louisville Campus,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
BluegrassNet Downtown Louisville,BluegrassNet,800 S 4th St,40201,Louisville,Kentucky,USA
Project Lincoln OC Data Center,Western Hospitality Partners,3210 D W. Griffith Ln,40031,La Grange,Kentucky,USA
Silica Broadband,Davey Holdings LLC,12935 W U.S. Hwy 42,40059,Prospect,Kentucky,USA
PowerHouse Louisville - Building 2,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
PowerHouse Louisville - Building 4,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
PowerHouse Louisville - Building 1,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
Lumen Louisville 3,Lumen,332 W. Broadway,40202,Louisville,Kentucky,USA
PowerHouse Louisville - Building 5,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
PowerHouse Louisville - Building 3,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
PowerHouse Louisville - Building 6,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
Lumen Louisville 1,Lumen,848 S. 8th Street,40203,Louisville,Kentucky,USA
PowerHouse Louisville - Building 7,PowerHouse Data Centers,Camp Ground Rd,40216,Louisville,Kentucky,USA
Data Canopy - Louisville,Data Canopy,1208 Quality Choice Pl,40202,Louisville,Kentucky,USA
Core Scientific Calvert City,Core Scientific,1035 Shar-Cal Rd,42029,Calvert City,Kentucky,USA
Riot Platforms Calvert City,"Riot Platforms, Inc.",1542 N Main St,42029,Calvert City,Kentucky,USA
Scroggin Networks Monroe,Bayou Internet,1109 Hudson Lane,71201,Monroe,Louisiana,USA
"DartPoints Baton Rouge, LA 1 - BTR01",DartPoints,7127 Florida Blvd,70806,Baton Rouge,Louisiana,USA
"DartPoints Baton Rouge, LA 2 - BTR02",DartPoints,7139 Florida Blvd,70806,Baton Rouge,Louisiana,USA
Lockstep Technology Group Data Center,Lockstep Technology Group,6867 Bluebonnet Blvd.,70810,Baton Rouge,Louisiana,USA
Hut 8 River Bend Campus,Hut 8 Canada,State Route 964,70775,St Francisville,Louisiana,USA
Lumen Baton Rouge 2,Lumen,9826 Burbank Drive,70810,Louisana,Louisiana,USA
Cogent Data Center - New Orleans,"Cogent Communications, Inc.",650 Poydras St.,70130,New Orleans,Louisiana,USA
EdgeConneX Slidell - EDCSLI01,EdgeConneX,2070 Gause Blvd E,70461,Slidell,Louisiana,USA
FOGO Solutions - New Orleans,FOGO Solutions,935 Gravier St,70112,New Orleans,Louisiana,USA
Lumen New Orleans 2,Lumen,1250 Poydras St,70113,New Orleans,Louisiana,USA
Lumen New Orleans 1,Lumen,639 Loyola,70113,New Orleans,Louisiana,USA
Lumen Metairie,Lumen,3220 Lausat Street,70001,Metairie,Louisiana,USA
Applied Digital Project Lightning,Applied Digital Corporation,James Rd & LA-121,71409,Boyce,Louisiana,USA
"DartPoints Shreveport, LA - SHV01",DartPoints,601 Milam St,71101,Shreveport,Louisiana,USA
Meta Hyperion Campus,Meta,LA-183 & Wade Rd,71269,Rayville,Louisiana,USA
Meta Hyperion - Building 9,Meta,LA-183 & Wade Rd,71269,Rayville,Louisiana,USA
